IdProxCurso;NomCurso;FechaInicio;FechaFin;HoraInicio;HoraFin;TituloComercial;Observaciones;CodCurso;Visible;Formulario;Duracion;CursoInem;IdCurso;Sala;Cliente;ObvVisible;Docente;InscripcionActiva;TipFormId;Online;IdCatProximosCursos
1422;Desarrollo con JAVA/JEE - Gr2;12-sep-16;03-oct-16;08:30;13:30;Desarrollo con JAVA/JEE;;CI94;FALSO;Particular;80;VERDADERO;1231;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ  --> Días de impartición: De Lunes a Viernes.;Alberto G.;FALSO;2;FALSO;28
1423;CI93-USO AVANZADO DE HOJAS ELECTRONICAS. INTEGRACIÓN CON ERP EMPRESARIAL;;;;;CI93-USO AVANZADO DE HOJAS ELECTRONICAS. INTEGRACIÓN CON ERP EMPRESARIAL;;CI93;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
1424;CI93-USO AVANZADO DE HOJAS ELECTRONICAS. INTEGRACIÓN CON ERP EMPRESARIAL (Hobetuz 2016);;;;;CI93-USO AVANZADO DE HOJAS ELECTRONICAS. INTEGRACIÓN CON ERP EMPRESARIAL (Hobetuz 2016);;CI93;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
1425;CI94-JAVA EE (Hobetuz 2016);;;;;CI94-JAVA EE (Hobetuz 2016);;CI94;FALSO;Empresa;80;FALSO;0;;;;;FALSO;;FALSO;0
1428;JAVA /JEE;;;;;JAVA /JEE;;CI94;FALSO;Empresa;80;FALSO;0;;;;;FALSO;;FALSO;28
1429;Excel 2013 Avanzado: Integración con ERP - Gr3;12-sep-16;22-sep-16;15:30;18:50;Excel 2013 Avanzado: Integración con ERP;;CI93;FALSO;Particular;20;VERDADERO;1232;Ipartek;Hobetuz;Obervaciones: 100% Subvencionado por HOBETUZ  --> Días de impartición: Lunes, Miércoles y Jueves;Pendiente;FALSO;2;FALSO;25
1430;Responsive WEB Design;19-sep-16;04-oct-16;18:30;20:30;Responsive WEB Design (RDW);;CI49;FALSO;Particular;20;VERDADERO;1233;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: De Lunes a Jueves.;Pendiente;FALSO;2;FALSO;24
1431;Primero Auxilios;26-may-16;06-jun-16;16:30;18:30;;;;FALSO;;8;VERDADERO;1234;Angeles Custodios;Angeles Custodios;;Zaida;FALSO;;FALSO;0
1432;Redes Sociales Aplicación empresarial;11-jul-16;22-jul-16;13:30;15:30;Redes Sociales: Aplicación empresarial;;IU609;FALSO;Particular;20;VERDADERO;1235;Hobetuz;Hobetuz;Observaciones: 100% Subvencionado por Hobetuz;Pendiente;FALSO;2;FALSO;38
1433;Android: Desarrollo de Aplic para Dispositivos Móv;10-oct-16;16-nov-16;18:30;20:30;Android: Desarrollo de Aplicaciones para Dispositivos Móviles;;CI95;FALSO;Particular;40;VERDADERO;1236;Hobetuz;Hobetuz;Observaciones: 100% Subvencionado por Hobetuz  --> Días de impartición: De Lunes a Jueves;Pendiente;FALSO;2;FALSO;28
1434;Android, desarrollo de aplicaciones para dispositivos móviles (Avanzado);;;;;Android, desarrollo de aplicaciones para dispositivos móviles (Avanzado);;CI21_P;FALSO;Empresa;200;FALSO;0;;;;;FALSO;;FALSO;0
1435;Android:Desarrollo de Aplicaciones para Dispositivos Móviles;;;;;Android:Desarrollo de Aplicaciones para Dispositivos Móviles;;CI95;FALSO;Empresa;40;FALSO;0;;;;;FALSO;;FALSO;0
1436;Desarrollo con JAVA/JEE;01-jun-16;30-jun-17;;;Desarrollo con JAVA/JEE;;CI94;VERDADERO;Particular;80;VERDADERO;1237;G;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ;;VERDADERO;25;FALSO;28
1437;Excel 2013 Avanzado: Integración con ERP;01-jun-16;30-jun-17;;;Excel 2013 Avanzado: Integración con ERP;;CI109;VERDADERO;Particular;20;VERDADERO;1238;Hobetuz;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ;;VERDADERO;25;FALSO;25
1438;Responsive WEB Design;01-jun-16;30-jun-17;;;Responsive WEB Design (RDW);;CI49;VERDADERO;Particular;20;VERDADERO;1239;G;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ;;VERDADERO;25;FALSO;28
1439;Redes Sociales Aplicación empresarial;01-jun-16;30-jun-17;;;Redes Sociales Aplicación empresarial;;IU609;VERDADERO;Particular;20;VERDADERO;1240;G;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ;;VERDADERO;25;FALSO;38
1440;Android: Desarrollo de Aplic para Dispositivos Móv;01-jun-16;30-jun-17;;;Android: Desarrollo de Aplic para Dispositivos Móviles;;CI95;VERDADERO;Particular;40;VERDADERO;1241;G;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ;;VERDADERO;25;FALSO;28
1441;Gestión De Proyec Con Metodologías Ágiles: Scrum;20-jun-16;30-jun-17;;;Gestión De Proyec Con Metodologías Ágiles: Scrum;;CI16;VERDADERO;Particular;10;VERDADERO;1242;(Genérico);Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ;;VERDADERO;25;FALSO;47
1442;Desarrollo Apps Iphone  (Ios – Xcode );20-jun-16;30-jun-17;;;Desarrollo Apps Iphone (Ios – Xcode );;CI96;VERDADERO;Particular;40;VERDADERO;1243;(Genérico);Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ;;VERDADERO;25;FALSO;28
1443;PL-SQL (ORACLE 12C);20-jun-16;30-jun-17;;;PL-SQL (ORACLE 12C);;CI67;VERDADERO;Particular;30;VERDADERO;1244;(Genérico);Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ;;VERDADERO;25;FALSO;28
1444;Publicidad en Internet. Soluciones Google;20-jun-16;30-jun-17;;;Publicidad en Internet. Soluciones Google;;ERIU612;VERDADERO;Particular;10;VERDADERO;1245;(Genérico);Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ;;VERDADERO;25;FALSO;38
1445;Administración de Aplicaciones Google:Google APP´s;20-jun-16;30-jun-17;;;Administración de Aplicaciones Google:Google APP´s;;CI85;VERDADERO;Particular;20;VERDADERO;1246;(Genérico);Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ;;VERDADERO;25;FALSO;25
1446;PL-SQL (ORACLE 12C);03-nov-16;01-dic-16;15:30;18:30;PL-SQL (ORACLE 12C);;CI67;FALSO;Particular;30;VERDADERO;1247;Hobetuz;Hobetuz;Observaciones: 100% Subvencionado  --> Días de impartición: Martes y Jueves;Urko;FALSO;2;FALSO;28
1447;Desarrollo Apps Iphone (Ios-Xcode );;;;;Desarrollo Apps Iphone (Ios-Xcode );;CI96;FALSO;Empresa;40;FALSO;0;;;;;FALSO;;FALSO;28
1448;Desarrollo Avanzado  con ASP.NET y JAVA/JEE;;;;;Desarrollo Avanzado  con ASP.NET y JAVA/JEE;;CI97;FALSO;Empresa;510;FALSO;0;;;;;FALSO;;FALSO;0
1449;Desarrollo Avanzado con ASP.NET y JAVA/JEE;;;;;Desarrollo Avanzado con ASP.NET y JAVA/JEE;;CI97;FALSO;Empresa;510;FALSO;0;;;;;FALSO;;FALSO;0
1450;Tuoría Excel - Tablas Dinámicas (Contro Partes);16-jun-16;24-jun-16;09:00;11:30;;;;FALSO;;10;VERDADERO;1248;UTE Getxo Serv Urbanos;UTE Getxo Serv Urbanos;;Mari Mar;FALSO;;FALSO;0
1451;Moodle Adaptado al profesorado Infantil/Primaria;20-jun-16;20-jun-16;08:00;15:00;;10 alumnos;;FALSO;;7;VERDADERO;1249;Angeles Custodios;Angeles Custodios;;Mari Mar;FALSO;;FALSO;0
1452;Moodle Adaptado al profesorado Infantil/Primaria;22-jun-16;22-jun-16;08:00;15:00;;10 Alumnos;;FALSO;;7;VERDADERO;1250;Angeles Custodios;Angeles Custodios;;César;FALSO;;FALSO;0
1453;Moodle Adaptado al profesorado Secundaria/Ciclos;20-jun-16;20-jun-16;08:00;15:00;;10 alumnos;;FALSO;;7;VERDADERO;1251;Angeles Custodios;Angeles Custodios;;César;FALSO;;FALSO;0
1454;Moodle Adaptado al profesorado Secundaria/Ciclos;22-jun-16;22-jun-16;08:00;15:00;;10 Alumnos;;FALSO;;7;VERDADERO;1252;Angeles Custodios;Angeles Custodios;;Mari Mar;FALSO;;FALSO;0
1455;Microsoft Project 2010;18-jul-16;22-jul-16;10:30;13:30;;"Gestiona Denbolan la Tripartita
8 Alumnos";;FALSO;;15;VERDADERO;1253;Técnicas Hidráulicas (Mungia);Denbolan;;Iñigo;FALSO;;FALSO;0
1456;Tutoría Comunity Manager;28-jun-16;28-jun-16;15:00;18:00;;;;FALSO;;3;VERDADERO;1254;Konfekoop;Konfekoop;;Urko;FALSO;;FALSO;0
1457;Google Drive Básico (Euskera);02-sep-16;28-sep-16;;;;;;FALSO;;6;VERDADERO;1255;Ikas Kirikiño;Ikas Kirikiño;;Ander;FALSO;;FALSO;0
1458;Plataforma  + Trabajos en Altura;14-jun-16;16-jun-16;09:00;13:00;;;;FALSO;;8;VERDADERO;1256;Tecman;Tecman;;Pendiente;FALSO;;FALSO;0
1459;Redes Sociales Aplicación empresarial Gr2;15-jul-16;29-jul-16;13:30;15:30;Redes Sociales: Aplicación empresarial;;IU609;FALSO;Particular;20;VERDADERO;1257;Hobetuz;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ;Pendiente / Monika;FALSO;2;FALSO;38
1460;Seguridad y manejo de Carretillas Elevadoras;15-jun-16;15-jun-16;08:00;15:00;;;;FALSO;;7;VERDADERO;1258;Tecman;Tecman;;Gehilan;FALSO;;FALSO;0
1461;Extinción de Incendios;22-jun-16;22-jun-16;08:00;15:00;;;;FALSO;;7;VERDADERO;1259;Tecman;Tecman;;Gehilan;FALSO;;FALSO;0
1462;Desarrollo Apps Iphone  (Ios – Xcode );20-feb-17;23-mar-17;18:30;20:30;Desarrollo Apps Iphone (Ios – Xcode );;CI96;FALSO;Particular;40;VERDADERO;1260;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: De Lunes a Jueves.;Pendiente;FALSO;2;FALSO;28
1463;Administración de Aplicaciones Google:Google APP´s;13-feb-16;24-feb-16;18:30;20:45;Administración de Aplicaciones Google:Google APP´s;;CI85;FALSO;Particular;20;VERDADERO;1261;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: Lunes, Martes, Miércoles y Jueves;Mari Mar;FALSO;2;FALSO;25
1464;Programación con JAVA/JEE - Gr3;10-oct-16;03-nov-16;08:30;13:30;Programación con JAVA/JEE;;CI94;FALSO;Particular;80;VERDADERO;1262;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: De Lunes a Viernes.;Alberto G.;FALSO;2;FALSO;28
1465;Excel 2013 Avanzado: Integración con ERP - Gr4;09-nov-16;23-nov-16;15:30;18:30;Excel 2013 Avanzado: Integración con ERP;;CI93;FALSO;Particular;20;VERDADERO;1263;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: Lunes, Miércoles y Jueves.;César;FALSO;2;FALSO;25
1466;Android: Desarrollo de Aplic para Dispositivos Móv;24-nov-16;28-dic-16;18:30;20:30;Android: Desarrollo de Aplic para Dispositivos Móv;;CI95;FALSO;Particular;40;VERDADERO;1264;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: De Lunes a Jueves.;;FALSO;2;FALSO;28
1467;Responsive WEB Design Gr2;16-nov-16;01-dic-16;18:30;20:30;Responsive WEB Design;;CI49;FALSO;Particular;20;VERDADERO;1265;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: De Lunes a Jueves.;Pendiente;FALSO;2;FALSO;24
1468;Excel 2013 Avanzado: Integración con ERP - Gr5;28-nov-16;23-dic-16;08:30;10:45;Excel 2013 Avanzado: Integración con ERP;;CI93;FALSO;Particular;20;VERDADERO;1266;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: Lunes, Miércoles y Viernes.;César;FALSO;2;FALSO;25
1469;1319-IFCD0210 Prácticas GFI;19-sep-16;04-nov-16;08:00;12:00;;;;FALSO;;118;VERDADERO;1267;GFI;Lanbide;;Pendiente;FALSO;;FALSO;0
1470;1319-IFCD0210 Prácticas BILBOMATICA;19-sep-16;04-nov-16;;;;;;FALSO;;118;VERDADERO;1268;GFI;Lanbide;;Pendiente;FALSO;;FALSO;0
1471;1319-IFCD0210 Prácticas GFI - .NET;07-nov-16;16-dic-16;08:00;12:00;;;;FALSO;;120;VERDADERO;1269;GFI;Lanbide;;Pendiente;FALSO;;FALSO;0
1472;Excel 2010 Avanzado;19-sep-16;03-oct-16;08:30;11:30;;;;FALSO;;15;VERDADERO;1270;Petronor;Petronor;;César;FALSO;;FALSO;0
1473;1319-IFCD0210 Prácticas SERIKAT;19-sep-16;04-nov-16;08:00;12:00;;;;FALSO;;118;VERDADERO;1271;SERIKAT;Lanbide;;Pendiente;FALSO;;FALSO;0
1474;PREZI Presentaciones Eficaces & CANVA;19-sep-16;29-sep-16;14:30;17:30;;;;FALSO;;12;VERDADERO;1272;ERKIDE;ERKIDE;;Iñigo;FALSO;;FALSO;0
1475;Excel Avanzado 2010;19-sep-16;13-oct-16;;;;+- 6 Alumnos;;FALSO;;24;VERDADERO;1273;ULMA Servicios Centrales;ULMA Servicios Centrates;;Iñigo;FALSO;;FALSO;0
1476;1327-IFCD0210 Prácticas GFI - JAVA;26-sep-16;28-dic-16;09:00;13:00;;;;FALSO;;200;VERDADERO;1275;GFI;Lanbide;;Pendiente;FALSO;;FALSO;0
1477;1327-IFCD0210 Prácticas SERIKAT - JAVA;03-oct-16;19-dic-16;09:00;13:00;;;;FALSO;;160;VERDADERO;1276;SERIKAT;Lanbide;;Pendiente;FALSO;;FALSO;0
1478;Excel 2013 Avanzado: Integración con ERP - Gr6;10-oct-16;20-oct-16;15:30;18:50;Excel 2013 Avanzado: Integración con ERP;;CI93;FALSO;Particular;20;VERDADERO;1277;Hobetuz;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: Lunes, Martes y Jueves;César;FALSO;2;FALSO;25
1479;Excel 2013 Avanzado: Integración con ERP - Gr7;17-oct-16;04-nov-16;08:30;10:45;Excel 2013 Avanzado: Integración con ERP;;CI93;FALSO;Particular;20;VERDADERO;1278;Hobetuz;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición:Lunes, Miércoles y Viernes;Mari Mar;FALSO;2;FALSO;25
1480;Excel 2013 Avanzado: Integración con ERP - Gr8;17-oct-16;03-nov-16;18:30;20:30;Excel 2013 Avanzado: Integración con ERP;;CI93;FALSO;Particular;20;VERDADERO;1279;Hobetuz;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: De Lunes a Jueves;Mari Mar;FALSO;2;FALSO;25
1481;1319-IFCD0210 Prácticas IPARTEK - JAVA;03-oct-16;28-dic-16;09:00;13:00;;;;FALSO;;184;VERDADERO;1280;IPARTEK;Lanbide;;Pendiente;FALSO;;FALSO;0
1482;Excel 2010 Avanzado - Macros;06-oct-16;13-oct-16;08:30;11:30;;8 Alumnos;;FALSO;;9;VERDADERO;1281;Petronor;Petronor;;César;FALSO;;FALSO;0
1483;Redes Sociales Aplicación empresarial Gr3;24-oct-16;08-nov-16;15:30;18:00;Redes Sociales Aplicación empresarial;;IU609;FALSO;Particular;20;VERDADERO;1282;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: Lunes a Jueves;Pendiente;FALSO;2;FALSO;38
1484;Redes Sociales Aplicación empresarial Gr4;14-nov-16;29-nov-16;18:30;20:30;Redes Sociales Aplicación empresarial;;IU609;FALSO;Particular;20;VERDADERO;1283;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: Lunes a Jueves;Pendiente;FALSO;2;FALSO;38
1485;Gestión De Proyectos Con Metodologías Ágiles:SCRUM;13-dic-16;22-dic-16;18:30;21:00;Gestión De Proyectos Con Metodologías Ágiles:SCRUM;;CI16;FALSO;Particular;10;VERDADERO;1284;Ipartek;Hobetuz;Observaciones: Se imparte Martes y Jueves  (100 % Subvencionado por HOBETUZ);Pendiente;FALSO;2;FALSO;47
1486;UF1841-Elaboración de Doc web mediante Leng de Mar;16-ene-17;16-feb-17;15:30;18:30;HTML5 Y CSS3. Diseño Adaptativo;Nombre Comercial: HTML5 y CSS3;CI20_P;FALSO;Particular;60;VERDADERO;1285;Ipartek;Hobetuz;Observaciones: 100% Subvecnionado por HOBETUZ --> Días de impartición: De Lunes a Jueves.;Pendiente;FALSO;2;FALSO;24
1487;Excel 2013 Avanzado: Integración con ERP - Gr9;09-ene-17;24-ene-17;18:30;20:30;Excel 2013 Avanzado: Integración con ERP;;CI109;FALSO;Particular;20;VERDADERO;1286;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por Hobetuz --> Días de impartición: Lunes a Jueves;César;FALSO;2;FALSO;25
1488;2673-IFCD0210 DESARROLLO DE APLIC CON TECN WEB;09-ene-17;13-jun-17;08:30;13:30;Desarrollo Avanzado con JAVA JEE;;CI92;VERDADERO;Particular;510;VERDADERO;1287;Ipartek;Lanbide;Observaciones: 100% Subvencionado - (Perfiles JAVA/JEE) - Presentación 30/12/2016 - 09/01/2017;;FALSO;1;FALSO;28
1489;1956-IFCT0108-OPER AUX DE MONT Y MANT DE SIS MICRO;19-dic-16;10-mar-17;08:30;13:30;Montaje y Mantenimiento de Sistemas Microinformáticos;IFCT0108-OPER AUX DE MONT Y MANT DE SIS MICRO;IFCT0108_CP;FALSO;Particular;290;VERDADERO;1288;Ipartek;Lanbide;Observaciones: 100% Subvencionado - Titulación Oficial (C.P.);Pendiente;FALSO;1;FALSO;31
1490;???-IFCD0112 -PROGR CON LENG OO Y BBDD Rel;28-nov-16;10-feb-17;08:30;13:30;;;;FALSO;;250;VERDADERO;1289;Ipartek;GAIA-LANBIDE;;Pendiente;FALSO;;FALSO;0
1491;IFCT0108-OPER AUX DE MONT Y MANT DE SIS MICRO;;;;;IFCT0108-OPER AUX DE MONT Y MANT DE SIS MICRO;;IFCT0108_CP;FALSO;Empresa;290;FALSO;0;;;;;FALSO;;FALSO;0
1492;Programación con JAVA/JEE - Gr4;16-ene-17;06-feb-17;08:30;13:30;Programación con JAVA/JEE;;CI94;FALSO;Particular;80;VERDADERO;1290;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: De Lunes a Viernes.;Alberto G.;FALSO;2;FALSO;28
1493;Android: Desarrollo de Aplic para Dispositivos Móv;18-ene-17;16-feb-17;18:30;20:30;Android: Desarrollo de Aplic para Dispositivos Móv;;CI95;FALSO;Particular;40;VERDADERO;1291;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: De Lunes a Jueves.;Xabier Ametz;FALSO;2;FALSO;28
1494;Redes Sociales Aplicación empresarial Gr5;18-ene-17;01-feb-17;15:30;18:00;Redes Sociales Aplicación empresarial;;IU609;FALSO;Particular;20;VERDADERO;1292;Ipartek;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: Martes, Miércoles y Jueves;Pendiente;FALSO;2;FALSO;38
1495;Alquiler Aula Bilbomática;09-nov-16;11-nov-16;08:30;13:30;;;;FALSO;;20;VERDADERO;1293;Ipartek;BILBOMATICA;;Pendiente;FALSO;;FALSO;0
1496;SQL SERVER Básico;07-nov-16;30-nov-16;08:00;10:30;;Cliente Final: Sisteplant;;FALSO;;20;VERDADERO;1294;Sisteplant;GEHILAN;;Urko;FALSO;;FALSO;0
1497;Vacaciones Docentes;01-oct-12;31-oct-25;;;;;;FALSO;;0;VERDADERO;1295;IPARTEK;IPARTEK;;Ander;FALSO;;FALSO;0
1498;PREZI: Presentaciones Eficaces;13-dic-16;20-dic-16;15:00;19:00;;;;FALSO;;12;VERDADERO;1296;LEA ARTIBAI;LEA ARTIBAI;;Iñigo;FALSO;;FALSO;0
1499;??-IFCD0210 DESARROLLO DE APLIC CON TECN WEB;30-dic-16;30-jun-17;08:30;13:30;;;;FALSO;;510;VERDADERO;1297;Lanbide;Lanbide;;Pendiente;FALSO;;FALSO;0
1500;LucidPress;09-nov-16;21-dic-16;;;;Notificado inicio;;FALSO;;6;VERDADERO;1298;Ikas Kirikiño;Ikas Kirikiño;;Iñigo;FALSO;;FALSO;0
1501;1319-IFCD0210 Prácticas CONINPE - .NET;07-nov-16;19-ene-17;09:00;13:00;;"Prácticas Reales para GFI en Euskaltel
* Enviados datos Inicio Prácticas (03/11/2016)";;FALSO;;196;VERDADERO;1299;Euskaltel (GFI);Lanbide;;Pendiente;FALSO;;FALSO;0
1502;Excel 2013 Básico;15-nov-16;29-nov-16;18:00;19:00;;5 Alumnos;;FALSO;;15;VERDADERO;1300;Ipartek;Bioservice S.Coop;;César;FALSO;;FALSO;0
1503;Arrow (Alquiler Aula);21-nov-16;02-dic-16;08:00;14:00;;;;FALSO;;58;VERDADERO;1301;Ipartek;Arrow;;Pendiente;FALSO;;FALSO;0
1504;Adobe Photoshop Basico CS6;21-nov-16;12-dic-16;09:00;13:00;;5 alumnos;;FALSO;;20;VERDADERO;1302;BEC Bilbao Exhibition Centre;BEC Bilbao Exhibition Centre;;Marinela;FALSO;;FALSO;0
1505;Trabajo colaborativo- One Note;02-dic-16;13-ene-17;;;;1-3 Alumnos;;FALSO;;8;VERDADERO;1303;Grupo Bentas;Grupo Bentas;;Iñigo;FALSO;;FALSO;0
1506;Excel 2007 Avanzado;28-nov-16;19-dic-16;08:30;10:30;;"5 Alumnos
Para la FT el curso es:Excel 2007 Avanzado: Integración con ERP
Estiba gestiona la FT";;FALSO;;14;VERDADERO;1304;Estiba Desestiba (Santurce);Estiba y Desestiba;;César;FALSO;;FALSO;0
1507;NóminaPlus;12-dic-16;16-dic-16;09:00;13:00;;4 Alumnos;;FALSO;;10;VERDADERO;1305;PG Prevencion (Barakaldo);PG Prevencion;;Pedro Luís;FALSO;;FALSO;0
1508;Excel 2013 Avanzado: Integración con ERP - Gr10;30-ene-17;13-feb-17;15:30;18:30;Excel 2013 Avanzado: Integración con ERP;;CI109;FALSO;Particular;20;VERDADERO;1306;Hobetuz;Hobetuz;Observaciones: 100% Subvencionado por HOBETUZ --> Días de impartición: Lunes, Miércoles y Jueves;Mari Mar;FALSO;2;FALSO;25
1509;Arrow (Alquiler Aula);10-ene-17;11-ene-17;08:00;15:00;;;;FALSO;;14;VERDADERO;1307;Alquiler Aula;Arrow;;Pendiente;FALSO;;FALSO;0
1510;Prácticas Informática Euskadi;03-abr-17;30-jun-17;09:00;13:00;;;;FALSO;;200;VERDADERO;1308;IDE;Lanbide;;Pendiente;FALSO;;FALSO;0
1511;Moodle: Entorno virtual de aprendizaje;13-mar-17;03-abr-17;18:30;20:30;Moodle: Entorno virtual de aprendizaje;;CI76;FALSO;Particular;20;VERDADERO;1309;Ipartek;ERKIDE;Observaciones: Se imparte Lunes, miércoles y Jueves --> 100% Subvencionado para trabajadores de Cooperativas asociadas a ERKIDE;Pendiente;FALSO;20;FALSO;34
1512;WORDPRESS: Cómo elaborar páginas web para Pymes;25-abr-17;11-may-17;15:10;18:30;WORDPRESS: Cómo elaborar páginas web para Pymes;;CI50;FALSO;Particular;20;VERDADERO;1310;Ipartek;ERKIDE;Observaciones: Se imparte Martes y Jueves --> 100% Subvencionado para trabajadores de Cooperativas asociadas a ERKIDE;Pendiente;FALSO;20;FALSO;34
1513;Ofimát en la nube con Google: Doc,Calc,Forms,Drive;06-feb-17;27-feb-17;18:30;20:30;Ofimática en la nube con Google: Doc,Calc,Forms,Drive;;CI161;FALSO;Particular;20;VERDADERO;1311;Ipartek;ERKIDE;Observaciones: Se imparte Lunes, Miércoles y Jueves --> 100% Subvencionado para trabajadores de Cooperativas asociadas a ERKIDE;Pendiente;FALSO;20;FALSO;25
1514;Microsoft Excel 2013 - Nivel medio;07-feb-17;23-feb-17;15:10;18:30;Microsoft Excel 2013 - Nivel medio;;CI26;FALSO;Particular;20;VERDADERO;1312;Ipartek;ERKIDE;Observaciones: Se imparte Martes y jueves --> 100% Subvencionado para trabajadores de Cooperativas asociadas a ERKIDE;Pendiente;FALSO;20;FALSO;25
1515;Excel 2013 Avanzado: Integración con ERP;02-mar-17;21-mar-17;15:10;18:30;Excel 2013 Avanzado: Integración con ERP;;CI109;FALSO;Particular;20;VERDADERO;1313;Ipartek;ERKIDE;Observaciones: Se imparte Martes y Jueves --> 100% Subvencionado para trabajadores de Cooperativas asociadas a ERKIDE;Pendiente;FALSO;20;FALSO;25
1516;Inkscape-Tratamiento De Gráficos Vectoriales;27-mar-17;06-abr-17;15:10;18:30;Inkscape-Tratamiento De Gráficos Vectoriales;;CI162;FALSO;Particular;20;VERDADERO;1314;Erkide;ERKIDE;Observaciones: 100% Subvencionado para trabajadores de Cooperativas asociadas a ERKIDE;Pendiente;FALSO;20;FALSO;24
1517;Excel 2013 Avanzado: Integración con ERP;27-mar-17;06-abr-17;15:00;19:00;Excel 2013 Avanzado: Integración con ERP;;CI109;FALSO;Particular;20;VERDADERO;1315;Arrasate(Fagor);ERKIDE;Observaciones: Se imparte Lunes, Miércoles y Jueves 100% Subvencionado para trabajadores de Cooperativas asociadas a ERKIDE;Pendiente;FALSO;20;FALSO;25
1518;PowerPivot: Tratamiento Avanzado de Datos;24-abr-17;27-abr-17;15:10;18:30;PowerPivot: Tratamiento Avanzado de Datos;;CI59;FALSO;Particular;10;VERDADERO;1316;Ipartek;ERKIDE;Observaciones: Lunes, Martes y Jueves --> 100% Subvencionado para trabajadores de Cooperativas asociadas a ERKIDE;Pendiente;FALSO;20;FALSO;25
1519;Redes Sociales: Aplicación empresarial;02-may-17;18-may-17;15:10;18:30;Redes Sociales: Aplicación empresarial;;IU609;FALSO;Particular;20;VERDADERO;1317;Ipartek;ERKIDE;Observaciones: Se imparte Martes y Jueves --> 100% Subvencionado para trabajadores de Cooperativas asociadas a ERKIDE;Pendiente;FALSO;20;FALSO;38
1520;Publicidad en Internet. Soluciones Google;02-may-17;05-may-17;08:30;13:30;Publicidad en Internet. Soluciones Google;;ERIU612;FALSO;Particular;10;VERDADERO;1318;Ipartek;ERKIDE;Observaciones: Se imparte Martes y Viernes --> 100% Subvencionado para trabajadores de Cooperativas asociadas a ERKIDE;Pendiente;VERDADERO;20;FALSO;38
1521;Captación clientes mediante Email Market:Mailchimp;03-abr-17;06-abr-17;15:10;18:30;Captación clientes mediante Email Marketing:Mailchimp;;CI79;FALSO;Particular;10;VERDADERO;1319;Ipartek;ERKIDE;Observaciones: Lunes, Miércoles y Jueves --> 100% Subvencionado para trabajadores de Cooperativas asociadas a ERKIDE;Pendiente;FALSO;20;FALSO;38
1522;Comercio Electrónico. Tu tienda en  en 5 días;03-may-17;22-may-17;15:10;18:30;Comercio Electrónico. Tu tienda en 5 días;;CI80;FALSO;Particular;20;VERDADERO;1320;Ipartek;ERKIDE;Observaciones: Se imparte Lunes y Miércoles --> 100% Subvencionado para trabajadores de Cooperativas asociadas a ERKIDE;Pendiente;FALSO;20;FALSO;44
1523;Microsoft Project 2013: Gestión de Proyectos;03-may-17;17-may-17;15:10;18:30;Microsoft Project 2013: Gestión de Proyectos;;CI45;FALSO;Particular;15;VERDADERO;1321;Ipartek;ERKIDE;Observaciones: Se imparte Lunes y Miércoles -->  100% Subvencionado para trabajadores de Cooperativas asociadas a ERKIDE;Pendiente;FALSO;20;FALSO;47
